sample_id,rainfall_mm_per_hour,elevation_meters,soil_saturation,impassable_within_two_hours,synthetic
syn-00534,102.98860,5.10464,0.6384708,1,True
syn-00535,23.15757,10.51700,0.7666436,0,True
syn-00536,70.29623,14.49955,0.5128060,1,True
syn-00537,25.30788,2.52296,0.1879933,0,True
syn-00538,11.99583,16.02806,0.8205879,0,True
syn-00539,43.20897,36.85955,0.6261333,0,True
syn-00540,58.89291,16.67184,0.5948668,0,True
syn-00541,37.88973,4.52127,0.8060632,1,True
syn-00542,101.93810,13.71842,0.3348704,1,True
syn-00543,37.93158,18.31417,0.8061806,0,True
syn-00544,28.44625,9.81174,0.6851604,1,True
syn-00545,56.59606,22.08567,0.5008713,1,True
syn-00546,60.37473,5.40851,0.5086384,1,True
syn-00547,42.16675,0.77027,0.8967842,1,True
syn-00548,50.03769,24.01863,0.4114803,0,True
syn-00549,45.72816,9.54386,0.8464439,1,True
syn-00550,76.58490,16.86246,0.7458289,1,True
syn-00551,3.63034,7.74212,0.3164897,0,True
syn-00552,12.02018,4.83609,0.6714848,1,True
syn-00553,12.39639,22.76269,0.5792671,0,True
syn-00554,7.05425,16.44229,0.6855606,0,True
syn-00555,32.57608,21.53492,0.6081080,0,True
syn-00556,70.07065,10.95675,0.5341249,1,True
syn-00557,36.25589,4.52801,0.8141483,1,True
syn-00558,24.89969,7.08506,0.4877307,0,True
syn-00559,8.27891,0.65604,0.8069023,0,True
syn-00560,43.13694,9.88850,0.7314485,0,True
syn-00561,42.64588,10.49524,0.5407246,1,True
syn-00562,24.26838,8.74075,0.5636477,0,True
syn-00563,32.06674,8.95341,0.7074018,0,True
syn-00564,8.01634,0.00000,0.4044789,0,True
syn-00565,18.40532,17.46562,0.5696148,0,True
syn-00566,72.72566,34.49958,0.6926116,0,True
syn-00567,29.17707,13.61226,0.3269627,0,True
syn-00568,63.43477,0.00000,0.4675646,0,True
syn-00569,32.89371,25.15588,0.1640640,0,True
syn-00570,49.52538,16.02822,0.6733637,1,True
syn-00571,76.72783,4.96316,0.9286223,1,True
syn-00572,58.48809,7.86102,0.7836570,1,True
syn-00573,21.42775,3.32923,0.7717100,1,True
syn-00574,82.05930,0.00000,0.2956040,1,True
syn-00575,83.64297,15.88981,0.1534918,0,True
syn-00576,19.15153,6.06572,0.8798550,0,True
syn-00577,53.82878,23.20245,0.3358581,0,True
syn-00578,61.45800,21.36322,0.5805812,0,True
syn-00579,31.26272,23.20632,0.4596551,0,True
syn-00580,25.71125,14.16984,0.3752441,0,True
syn-00581,31.03973,11.65581,0.5508206,0,True
syn-00582,62.39409,16.09074,0.3808153,0,True
syn-00583,38.46853,24.86011,0.8130997,0,True
syn-00584,90.05881,0.00000,0.6389158,1,True
syn-00585,93.80653,8.79149,0.7717785,1,True
syn-00586,35.07885,5.42380,0.6092293,0,True
syn-00587,46.63424,23.41356,0.2772446,0,True
syn-00588,29.43001,11.38810,0.6743315,1,True
syn-00589,23.56786,5.27031,0.1672119,0,True
syn-00590,7.15622,13.70941,0.7190819,0,True
syn-00591,38.66446,1.36084,0.4262933,1,True
syn-00592,31.89150,10.62242,0.5534831,0,True
syn-00593,57.51240,11.12892,0.7678567,0,True
syn-00594,51.03345,5.46482,0.2321767,0,True
syn-00595,17.17169,8.58220,0.4804262,0,True
syn-00596,39.66116,10.17205,0.7282577,1,True
syn-00597,25.51454,23.04103,0.2135440,0,True
syn-00598,76.23396,20.17790,0.9322236,1,True
syn-00599,5.75349,26.68250,0.5850075,0,True
syn-00600,41.97398,14.22683,0.7896944,0,True
syn-00601,87.94531,25.79137,0.8883599,1,True
syn-00602,17.72168,13.58472,0.7626104,0,True
syn-00603,9.71581,6.34110,0.6746562,0,True
syn-00604,16.40233,0.00000,0.5500135,0,True
syn-00605,14.37580,19.39882,0.7105691,0,True
syn-00606,47.73025,3.14132,0.8795053,1,True
syn-00607,25.77538,22.29779,0.9205287,1,True
syn-00608,22.58431,7.79127,0.6786157,0,True
syn-00609,43.59002,0.00000,0.7724667,1,True
syn-00610,55.67863,0.00000,0.6294960,1,True
syn-00611,140.00000,9.94485,0.3600383,1,True
syn-00612,18.89055,27.23413,0.1626893,0,True
syn-00613,32.90001,21.65547,0.6942496,0,True
syn-00614,140.00000,14.88834,0.4227450,1,True
syn-00615,49.36165,12.31255,0.9269198,1,True
syn-00616,31.04643,15.91264,0.7444973,1,True
syn-00617,4.64799,17.55078,0.5012621,0,True
syn-00618,38.47620,26.38355,0.7186518,0,True
syn-00619,136.85986,2.89075,0.8522150,1,True
syn-00620,21.34686,11.43882,0.8311540,1,True
syn-00621,32.93903,7.95203,0.3044393,0,True
syn-00622,70.54052,10.23396,0.5355402,1,True
syn-00623,7.69761,5.92854,0.5291221,0,True
syn-00624,31.08831,16.42897,0.5665789,0,True
syn-00625,78.64594,32.69680,0.9607027,0,True
syn-00626,58.92730,12.20652,0.4308082,1,True
syn-00627,29.92986,14.25384,0.4932648,0,True
syn-00628,19.90726,24.38519,0.3578199,0,True
syn-00629,49.85171,24.79712,0.5993101,0,True
syn-00630,37.87704,3.73319,0.9498484,1,True
syn-00631,23.85729,24.27148,0.8268299,0,True
syn-00632,33.84331,15.87816,0.8213578,0,True
syn-00633,24.16976,5.95505,0.6999136,1,True
syn-00634,23.66734,4.10139,0.6105926,0,True
syn-00635,5.15383,14.97023,0.4943110,0,True
syn-00636,23.51044,13.90841,0.6422188,1,True
syn-00637,55.48611,9.27362,0.2742869,0,True
syn-00638,29.57897,24.90905,0.3726690,0,True
syn-00639,9.53493,24.65463,0.8770456,0,True
syn-00640,39.44487,19.18956,0.8461524,1,True
syn-00641,57.44251,10.00866,0.1090664,1,True
syn-00642,29.58580,21.22290,0.4914853,0,True
syn-00643,21.43248,22.19016,0.7581285,0,True
syn-00644,93.33048,2.78002,0.7802945,1,True
syn-00645,58.60998,6.12170,0.5378309,1,True
syn-00646,21.36947,18.10246,0.8941949,0,True
syn-00647,38.61750,0.00000,0.3436085,0,True
syn-00648,108.29120,7.57246,0.6251986,1,True
syn-00649,16.34765,3.32231,0.8097157,1,True
syn-00650,37.89311,3.88048,0.7427967,1,True
syn-00651,4.62324,17.08395,0.2669036,0,True
syn-00652,83.11728,16.52449,0.6670850,1,True
syn-00653,12.90110,36.03131,0.8809295,0,True
syn-00654,38.64467,26.22668,0.6957266,0,True
syn-00655,75.77935,13.44961,0.4975330,0,True
syn-00656,11.99846,32.62043,0.5265235,0,True
syn-00657,57.63142,5.93503,0.7969797,1,True
syn-00658,15.08630,14.03120,0.8396189,0,True
syn-00659,22.61093,0.00000,0.5440519,0,True
syn-00660,50.88245,3.51878,0.9605364,1,True
syn-00661,62.05608,4.79606,0.6491907,0,True
syn-00662,16.40932,17.94853,0.2560081,0,True
syn-00663,8.61581,13.37809,0.4675373,0,True
syn-00664,97.21017,10.15184,0.2130072,0,True
syn-00665,73.82408,15.72628,0.2494374,0,True
syn-00666,94.71536,3.73817,0.5377118,1,True
syn-00667,65.91793,29.33032,0.8055463,1,True
syn-00668,28.50907,10.45547,0.8521473,0,True
syn-00669,10.26698,0.00000,0.5354632,1,True
syn-00670,37.50421,0.68199,0.5445780,1,True
syn-00671,13.45934,14.82250,0.6322610,0,True
syn-00672,32.35819,16.82445,0.2354398,1,True
syn-00673,29.92054,12.27914,0.3440974,0,True
syn-00674,22.90168,13.63604,0.3031191,0,True
syn-00675,33.42102,4.32123,0.2457297,0,True
syn-00676,30.57274,12.32694,0.1535076,0,True
syn-00677,35.39387,4.82219,0.6456977,1,True
syn-00678,35.57755,15.78344,0.3830171,0,True
syn-00679,15.41366,9.24527,0.5118436,1,True
syn-00680,68.62688,9.10678,0.3184466,1,True
syn-00681,39.38737,26.71400,0.6365553,1,True
syn-00682,24.58439,21.89462,0.1690983,0,True
syn-00683,40.29382,18.96307,0.6806313,0,True
syn-00684,92.91645,12.31251,0.9810064,1,True
syn-00685,42.75048,9.96236,0.6322281,1,True
syn-00686,31.50883,14.46237,0.7428545,0,True
syn-00687,7.81188,5.82384,0.6067427,1,True
syn-00688,46.10791,34.37149,0.5829626,0,True
syn-00689,56.09869,12.35447,0.1798468,0,True
syn-00690,11.52515,12.77377,0.4572150,0,True
syn-00691,32.94034,7.95397,0.0663625,0,True
syn-00692,31.97574,21.79515,0.5995674,0,True
syn-00693,45.90642,9.65975,0.6834659,0,True
syn-00694,63.88754,9.63492,0.6684648,1,True
syn-00695,15.63393,8.67278,0.7868760,1,True
syn-00696,85.81829,20.63026,0.7395856,1,True
syn-00697,34.36833,15.79611,0.2034600,0,True
syn-00698,62.96351,20.50197,0.7717264,1,True
syn-00699,42.83875,26.45406,0.4824259,0,True
syn-00700,71.44300,1.57410,0.6180716,1,True
syn-00701,34.84566,11.52106,0.8575330,0,True
syn-00702,47.92036,8.14926,0.3779339,1,True
syn-00703,43.85147,4.83778,0.3529768,0,True
syn-00704,7.39407,11.99215,0.7609484,0,True
syn-00705,83.93293,16.23234,0.6948424,1,True
syn-00706,13.24779,16.28350,0.7629234,0,True
syn-00707,74.59412,2.15742,0.5306621,1,True
syn-00708,62.78741,0.45740,0.2138318,0,True
syn-00709,97.00993,13.25990,0.8429476,1,True
syn-00710,75.39459,7.82133,0.3001579,1,True
syn-00711,20.54950,3.90565,0.7766676,0,True
syn-00712,33.53629,27.23455,0.7975786,0,True
syn-00713,8.77653,14.01153,0.3306688,0,True
syn-00714,18.56279,16.79328,0.6467709,0,True
syn-00715,22.68041,11.59959,0.5364687,0,True
syn-00716,19.47971,0.88812,0.7303601,0,True
syn-00717,17.39781,0.00000,0.4141076,0,True
syn-00718,137.22078,13.10715,0.6223757,1,True
syn-00719,38.08139,7.11929,0.8102933,1,True
syn-00720,39.11360,26.62606,0.3072941,0,True
syn-00721,13.71220,18.44057,0.4444662,0,True
syn-00722,28.56013,19.43279,0.4012497,0,True
syn-00723,12.68337,24.35236,0.2702310,0,True
syn-00724,45.24733,1.73947,0.1137612,0,True
syn-00725,81.12051,21.24688,0.8623758,1,True
syn-00726,11.99087,13.67952,0.6147011,1,True
syn-00727,31.43452,22.89651,0.8281207,0,True
syn-00728,76.16151,21.50167,0.8940192,1,True
syn-00729,61.87861,9.45575,0.7569916,1,True
syn-00730,70.88418,10.51226,0.6549401,1,True
syn-00731,57.77259,7.15630,0.7010739,0,True
syn-00732,89.60209,7.99507,0.4556276,1,True
syn-00733,6.87780,11.83354,0.8414118,0,True
syn-00734,22.07525,5.08011,0.3490450,0,True
syn-00735,22.32219,9.49829,0.4734919,0,True
syn-00736,23.30433,11.33816,0.2603029,0,True
syn-00737,63.64353,7.35735,0.6762423,1,True
syn-00738,2.43007,20.40385,0.5620849,0,True
syn-00739,15.63763,20.15009,0.8358744,0,True
syn-00740,19.15844,27.48861,0.3087472,0,True
syn-00741,37.41955,20.96085,0.8898535,0,True
syn-00742,26.99513,0.00000,0.8062748,0,True
syn-00743,30.38260,10.04894,0.8260257,0,True
syn-00744,79.89624,7.71043,0.4832003,1,True
syn-00745,92.38309,33.05629,0.3719748,1,True
syn-00746,51.09021,2.02259,0.4867952,0,True
syn-00747,30.97775,6.25188,0.9567121,1,True
syn-00748,24.44569,2.53764,0.3896037,0,True
syn-00749,40.45667,14.57628,0.5138599,1,True
syn-00750,22.06818,0.00000,0.6256753,0,True
syn-00751,98.93539,16.55477,0.7337340,1,True
syn-00752,54.19411,15.16924,0.3567810,0,True
syn-00753,62.25566,6.31020,0.8246489,1,True
syn-00754,18.13656,1.55230,0.1130434,0,True
syn-00755,110.77524,16.51221,0.6093717,1,True
syn-00756,88.85626,10.46942,0.3499496,1,True
syn-00757,48.08917,15.41223,0.6729773,0,True
syn-00758,54.61855,4.70418,0.3532562,1,True
syn-00759,13.20813,7.63445,0.2905875,0,True
syn-00760,28.53205,26.87453,0.5567974,1,True
syn-00761,29.58008,20.76965,0.5173175,0,True
syn-00762,42.17965,10.75112,0.6321244,1,True
syn-00763,18.47784,21.49530,0.6482523,0,True
syn-00764,6.31975,5.23219,0.7655929,0,True
syn-00765,53.04835,16.33234,0.7070581,1,True
syn-00766,34.82380,15.25723,0.6822130,1,True
syn-00767,38.14963,2.13866,0.5094151,0,True
syn-00768,2.78440,13.16461,0.3800653,0,True
syn-00769,17.51442,7.37253,0.1686819,0,True
syn-00770,18.33920,33.44593,0.8175720,0,True
syn-00771,22.97943,8.12603,0.5197685,0,True
syn-00772,34.49771,2.33469,0.4857649,1,True
syn-00773,71.12447,23.16261,0.7565863,0,True
syn-00774,27.10311,7.18462,0.6759393,0,True
syn-00775,3.27427,18.49484,0.8180691,0,True
syn-00776,70.49384,3.00712,0.6903193,1,True
syn-00777,48.84426,16.66195,0.4249381,0,True
syn-00778,58.38554,18.04279,0.5690704,1,True
syn-00779,48.18256,14.15104,0.4534703,1,True
syn-00780,7.37957,25.69880,0.9699306,0,True
syn-00781,67.20827,34.36525,0.5507628,0,True
syn-00782,18.94680,7.15072,0.4532034,0,True
syn-00783,16.58094,18.08908,0.1192847,0,True
syn-00784,62.88968,1.73824,0.6964664,1,True
syn-00785,30.00817,26.20564,0.8858140,0,True
syn-00786,32.02006,19.37679,0.5045170,0,True
syn-00787,37.05740,8.76204,0.5791369,0,True
syn-00788,49.47432,2.65306,0.4088762,0,True
syn-00789,99.62797,19.10227,0.4194888,1,True
syn-00790,19.57794,18.64985,0.7775702,0,True
syn-00791,10.28828,16.72475,0.4907598,0,True
syn-00792,33.81073,22.37860,0.7946194,1,True
syn-00793,27.64273,8.38467,0.4534428,0,True
syn-00794,78.62172,15.89990,0.8728994,1,True
syn-00795,43.63388,8.26576,0.7889445,1,True
syn-00796,20.63570,0.00000,0.4740251,0,True
syn-00797,11.15520,14.21023,0.7418449,1,True
syn-00798,9.64770,20.03319,0.6673234,0,True
syn-00799,7.80362,1.84843,0.7754473,0,True
syn-00800,98.17336,9.53931,0.8470067,1,True
syn-00801,7.02239,3.74016,0.5384562,0,True
syn-00802,31.11049,17.61411,0.8497415,0,True
syn-00803,18.45873,16.39372,0.6958608,1,True
syn-00804,39.98014,5.74647,0.7904630,1,True
syn-00805,46.62443,16.59265,0.4649311,0,True
syn-00806,6.51443,32.40546,0.6233258,0,True
syn-00807,64.22717,4.25218,0.0856901,1,True
syn-00808,16.92961,6.00004,0.4947276,0,True
syn-00809,5.51365,6.00384,0.8130556,1,True
syn-00810,40.28395,4.58272,0.4431890,1,True
syn-00811,65.82977,12.44992,0.6758169,1,True
syn-00812,58.12738,28.30194,0.8277650,1,True
syn-00813,14.54765,8.69168,0.8828182,0,True
syn-00814,65.39164,5.25582,0.7163811,0,True
syn-00815,54.52379,17.79849,0.8170731,0,True
syn-00816,64.95896,14.07867,0.6174181,1,True
syn-00817,70.41705,8.30870,0.8403336,1,True
syn-00818,22.13946,11.95911,0.6917072,0,True
syn-00819,50.23867,14.75690,0.9343303,0,True
syn-00820,12.08780,13.92278,0.7494325,1,True
syn-00821,31.32043,15.88832,0.5097998,0,True
syn-00822,12.60181,3.97316,0.9704403,0,True
syn-00823,38.93789,13.94983,0.5782520,0,True
syn-00824,57.80844,5.05126,0.4260756,1,True
syn-00825,2.24579,0.00000,0.7760314,0,True
syn-00826,17.28947,22.93377,0.6942121,0,True
syn-00827,22.83424,14.99588,0.6044388,0,True
syn-00828,27.91084,22.39261,0.7409500,0,True
syn-00829,9.17612,29.03111,0.9608938,0,True
syn-00830,22.35301,4.88053,0.3514852,0,True
syn-00831,35.47686,25.76659,0.7901191,0,True
syn-00832,42.68405,11.96809,0.4371949,0,True
syn-00833,117.58037,13.90092,0.5402882,1,True
syn-00834,34.64526,17.37506,0.7129601,0,True
syn-00835,68.07951,14.92718,0.3143693,1,True
syn-00836,2.11633,27.86001,0.3672929,0,True
syn-00837,81.28672,31.56032,0.4107868,0,True
syn-00838,7.72516,15.04902,0.3174744,0,True
syn-00839,5.03903,5.26166,0.4431073,0,True
syn-00840,31.24166,0.00000,0.5765181,1,True
syn-00841,108.76952,0.00000,0.6511058,1,True
syn-00842,36.80139,5.16866,0.7105251,0,True
syn-00843,12.36013,7.65811,0.3103839,0,True
syn-00844,32.04702,35.34733,0.2718725,0,True
syn-00845,59.84607,14.61279,0.6536248,1,True
syn-00846,21.46487,21.68266,0.4190721,0,True
syn-00847,76.84326,0.00000,0.7312874,1,True
syn-00848,54.74482,16.38042,0.3156798,0,True
syn-00849,47.10271,23.48691,0.0645088,0,True
syn-00850,65.19664,0.00000,0.5301076,0,True
syn-00851,62.01490,19.02429,0.7450600,1,True
syn-00852,42.21495,15.04853,0.5353140,1,True
syn-00853,23.16988,2.95907,0.2596773,0,True
syn-00854,33.32215,19.21676,0.8843750,0,True
syn-00855,22.91232,4.17434,0.7964644,1,True
syn-00856,24.59045,5.90379,0.7684717,1,True
syn-00857,59.31109,10.20296,0.4439844,1,True
syn-00858,29.77937,29.03865,0.4248059,0,True
syn-00859,27.35481,24.79922,0.3763416,0,True
syn-00860,134.15283,4.92643,0.6815276,1,True
syn-00861,8.34165,7.91601,0.5469722,0,True
syn-00862,50.47944,29.41716,0.7628897,0,True
syn-00863,28.10822,12.63809,0.6075381,0,True
syn-00864,39.01047,14.81697,0.6445695,0,True
syn-00865,65.93800,6.91894,0.9869927,1,True
syn-00866,58.92958,7.23582,0.0490037,1,True
syn-00867,19.66564,10.72839,0.4607773,0,True
syn-00868,28.14649,15.42448,0.5525427,0,True
syn-00869,19.94266,20.05613,0.1307349,0,True
syn-00870,40.89349,12.68252,0.9119924,0,True
syn-00871,55.04678,19.49462,0.7909484,0,True
syn-00872,51.80080,8.41765,0.5247550,1,True
syn-00873,37.69131,16.19809,0.3297527,0,True
syn-00874,21.34418,26.13877,0.5243003,0,True
syn-00875,37.73899,17.48535,0.6285495,0,True
syn-00876,73.19534,15.93399,0.7985053,1,True
syn-00877,82.01210,14.35729,0.4393519,1,True
syn-00878,3.54419,10.94250,0.1208875,0,True
syn-00879,64.47095,20.83634,0.7978314,1,True
syn-00880,40.82764,14.52711,0.7789336,0,True
syn-00881,119.42927,3.09972,0.2352063,1,True
syn-00882,45.81791,11.62169,0.2749563,0,True
syn-00883,28.32574,5.80213,0.8302433,0,True
syn-00884,27.94969,11.41243,0.3063324,0,True
syn-00885,40.90612,0.00000,0.4194477,0,True
syn-00886,12.27164,10.52470,0.3104251,0,True
syn-00887,36.35926,10.68464,0.5914045,1,True
syn-00888,52.81302,4.60061,0.7931091,1,True
syn-00889,105.07400,16.10401,0.3795939,1,True
syn-00890,55.79172,17.15560,0.5640348,0,True
syn-00891,62.25113,0.00000,0.7665554,0,True
syn-00892,55.51081,12.12848,0.7931670,1,True
syn-00893,45.18753,19.27318,0.8393711,1,True
syn-00894,5.38733,15.99766,0.8735109,0,True
syn-00895,20.72409,8.09297,0.6751202,0,True
syn-00896,16.21550,5.85850,0.4037578,1,True
syn-00897,14.51643,7.15903,0.7165311,0,True
syn-00898,14.57025,18.77296,0.8562962,0,True
syn-00899,12.31543,9.02961,0.4399351,0,True
syn-00900,21.00025,5.46334,0.4231796,1,True
syn-00901,98.20973,7.52367,0.5529121,1,True
syn-00902,138.12442,16.88830,0.4304734,1,True
syn-00903,19.62483,23.37809,0.3863656,1,True
syn-00904,14.50693,9.39884,0.8373163,1,True
syn-00905,68.46127,18.53963,0.6746318,1,True
syn-00906,37.48684,14.74594,0.6735064,0,True
syn-00907,140.00000,16.43193,0.5335567,1,True
syn-00908,48.81994,9.26244,0.6316534,1,True
syn-00909,75.40286,18.84888,0.5926607,1,True
syn-00910,72.52679,10.72612,0.2025701,0,True
syn-00911,43.22180,6.75852,0.5328097,0,True
syn-00912,114.51331,4.07585,0.4334217,1,True
syn-00913,29.02577,14.73736,0.0352140,0,True
syn-00914,57.47332,15.26484,0.6453352,0,True
syn-00915,35.55574,12.51381,0.2516558,0,True
syn-00916,55.45443,0.00000,0.9707139,1,True
syn-00917,61.49767,20.07933,0.5912108,0,True
syn-00918,42.36790,9.31241,0.3754975,0,True
syn-00919,45.62993,11.48107,0.9777580,1,True
syn-00920,27.99647,8.53494,0.6637956,0,True
syn-00921,9.76508,11.54937,0.5548505,0,True
syn-00922,16.50073,9.23776,0.2213145,1,True
syn-00923,104.11423,15.76827,0.6483512,0,True
syn-00924,15.81361,11.14074,0.6149513,0,True
syn-00925,31.06884,21.60398,0.4696124,0,True
syn-00926,38.87613,19.21392,0.7111053,0,True
syn-00927,29.65805,16.61996,0.5457833,1,True
syn-00928,86.87201,20.12220,0.6419678,1,True
syn-00929,10.80399,26.75709,0.2542447,0,True
syn-00930,54.92548,8.87681,0.9602411,1,True
syn-00931,0.54385,10.68910,0.6950272,0,True
syn-00932,74.58609,16.29092,0.9156804,1,True
syn-00933,65.05251,7.22645,0.6497347,1,True
syn-00934,28.48316,8.81754,0.8867751,0,True
syn-00935,21.43238,16.34991,0.1986741,0,True
syn-00936,9.36021,21.05048,0.2664697,0,True
syn-00937,106.78329,2.37101,0.3204551,1,True
syn-00938,29.18220,0.00000,0.3840461,1,True
syn-00939,9.65291,8.26310,0.7381350,1,True
syn-00940,140.00000,17.80339,0.7706162,1,True
syn-00941,42.62790,11.06132,0.7157078,1,True
syn-00942,44.98284,19.12455,0.6140363,0,True
syn-00943,29.81381,6.42968,0.6313702,1,True
syn-00944,57.98471,10.44017,0.4785627,0,True
syn-00945,29.39318,15.41637,0.3929381,0,True
syn-00946,39.28788,9.88209,0.2946074,0,True
syn-00947,60.04114,22.68186,0.6466722,0,True
syn-00948,68.68930,17.86195,0.1860154,0,True
syn-00949,48.79736,14.60724,0.6287059,0,True
syn-00950,4.93279,12.15685,0.8389097,0,True
syn-00951,27.15259,12.81100,0.6964223,0,True
syn-00952,50.63422,17.56511,0.7646510,1,True
syn-00953,34.68274,13.38596,0.5626220,1,True
syn-00954,58.36404,23.72292,0.5903458,0,True
syn-00955,8.04788,3.91338,0.6915174,0,True
syn-00956,98.40674,24.67865,0.4150837,0,True
syn-00957,23.67346,17.81964,0.6749032,0,True
syn-00958,52.58764,0.00000,0.8643284,1,True
syn-00959,59.95490,16.38694,0.6378830,1,True
syn-00960,25.99898,15.93523,0.4593647,0,True
syn-00961,44.25719,13.93211,0.3034565,0,True
syn-00962,80.06370,17.30299,0.3904287,1,True
syn-00963,5.77593,30.97650,0.3319171,0,True
syn-00964,76.62297,20.45687,0.7521963,1,True
syn-00965,51.82010,29.35903,0.4872963,0,True
syn-00966,27.06424,32.62490,0.3042884,0,True
syn-00967,33.07195,17.52742,0.7640601,0,True
syn-00968,10.09947,26.08612,0.5264724,1,True
syn-00969,21.19143,0.00000,0.0953406,0,True
syn-00970,22.92920,13.19704,0.8940660,0,True
syn-00971,51.82032,16.06327,0.6482468,0,True
syn-00972,31.55950,17.51004,0.5987186,0,True
syn-00973,88.16509,5.69910,0.9141027,1,True
syn-00974,50.41205,3.93348,0.3660545,1,True
syn-00975,44.73975,22.58403,0.1871185,0,True
syn-00976,37.37033,31.88415,0.6267512,0,True
syn-00977,68.01358,5.61149,0.4068731,0,True
syn-00978,69.10437,12.33674,0.7281029,1,True
syn-00979,15.05769,30.72655,0.5717158,0,True
syn-00980,51.51264,17.63257,0.7401388,1,True
syn-00981,12.13824,16.65307,0.9091973,0,True
syn-00982,45.53781,0.00000,0.1414460,1,True
syn-00983,36.52278,12.16043,0.3369931,0,True
syn-00984,17.29851,3.38621,0.4747329,0,True
syn-00985,51.59467,0.00000,0.8309764,1,True
